type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-23 09:02:37.999,46.76118669,8.29136749,4.00,2123.448,,4.828,137,17,20,,
T,2023-02-23 09:02:38.999,46.76115616,8.29141141,4.00,2124.796,,4.774,136,15,20,,
T,2023-02-23 09:02:39.999,46.76112629,8.29145441,4.00,2126.161,,4.714,136,15,20,,
T,2023-02-23 09:02:40.999,46.76109516,8.29149573,4.00,2127.557,,4.680,137,16,20,,
T,2023-02-23 09:02:41.999,46.76106421,8.29153758,4.00,2128.949,,4.700,137,16,20,,
T,2023-02-23 09:02:42.999,46.76103338,8.29158070,4.00,2130.450,,4.746,136,16,20,,
T,2023-02-23 09:02:43.999,46.76100189,8.29162423,4.00,2131.976,,4.808,137,16,20,,
T,2023-02-23 09:02:44.999,46.76096997,8.29166623,6.00,2133.199,,4.795,137,16,20,,
T,2023-02-23 09:02:45.999,46.76093816,8.29171057,4.00,2133.835,,4.961,137,17,20,,
T,2023-02-23 09:02:46.999,46.76090542,8.29175549,4.00,2134.338,,5.053,136,17,20,,
T,2023-02-23 09:02:47.999,46.76087468,8.29179823,4.00,2134.921,,4.740,137,17,20,,
T,2023-02-23 09:02:48.999,46.76084312,8.29184154,4.00,2135.592,,4.834,137,17,20,,
T,2023-02-23 09:02:49.999,46.76081003,8.29188831,4.00,2136.217,,5.113,136,17,20,,
T,2023-02-23 09:02:50.999,46.76077763,8.29193334,4.00,2136.906,,4.979,137,17,20,,
T,2023-02-23 09:02:51.999,46.76074547,8.29197645,4.00,2137.560,,4.869,137,16,20,,
T,2023-02-23 09:02:52.999,46.76071326,8.29202124,4.00,2138.274,,4.966,136,17,20,,
T,2023-02-23 09:02:53.999,46.76068172,8.29206495,4.00,2138.380,,4.967,136,17,20,,
T,2023-02-23 09:02:54.999,46.76065034,8.29210652,4.00,2139.266,,4.846,137,17,20,,
T,2023-02-23 09:02:55.999,46.76061914,8.29214887,4.00,2139.572,,4.484,137,16,20,,
T,2023-02-23 09:02:56.999,46.76058723,8.29219300,4.00,2141.386,,4.763,137,17,20,,
T,2023-02-23 09:02:57.999,46.76055669,8.29223550,4.00,2143.048,,4.784,137,17,20,,
T,2023-02-23 09:02:58.999,46.76052420,8.29227869,4.00,2144.642,,4.777,137,16,20,,
T,2023-02-23 09:02:59.999,46.76049390,8.29231975,4.00,2146.322,,4.638,136,16,20,,
T,2023-02-23 09:03:00.999,46.76046515,8.29235887,4.00,2146.735,,4.578,136,16,20,,
T,2023-02-23 09:03:01.999,46.76043229,8.29240040,4.00,2148.606,,4.654,137,15,20,,
T,2023-02-23 09:03:02.999,46.76039938,8.29244366,4.00,2150.538,,4.774,137,15,20,,
T,2023-02-23 09:03:03.999,46.76036870,8.29248841,4.00,2152.316,,4.783,137,15,20,,
T,2023-02-23 09:03:04.999,46.76033807,8.29253037,4.00,2154.114,,4.749,137,16,20,,
T,2023-02-23 09:03:05.999,46.76030741,8.29257203,4.00,2155.888,,4.654,137,16,20,,
T,2023-02-23 09:03:06.999,46.76027776,8.29261409,4.00,2157.705,,4.583,136,16,20,,
T,2023-02-23 09:03:07.999,46.76024816,8.29265546,4.00,2159.538,,4.540,136,16,20,,
T,2023-02-23 09:03:08.999,46.76021838,8.29269551,4.00,2161.402,,4.599,137,15,20,,
T,2023-02-23 09:03:09.999,46.76018838,8.29273699,4.00,2163.271,,4.671,136,16,20,,
T,2023-02-23 09:03:10.999,46.76015786,8.29278122,4.00,2165.140,,4.746,136,17,20,,
T,2023-02-23 09:03:11.999,46.76012707,8.29282291,4.00,2167.009,,4.647,137,16,20,,
T,2023-02-23 09:03:12.999,46.76009684,8.29286259,4.00,2168.894,,4.541,138,16,20,,
T,2023-02-23 09:03:13.999,46.76006866,8.29290344,4.00,2170.842,,4.499,135,17,20,,
T,2023-02-23 09:03:14.999,46.76003974,8.29294374,4.00,2172.830,,4.520,136,17,20,,
T,2023-02-23 09:03:15.999,46.76000959,8.29298401,4.00,2174.863,,4.544,138,17,20,,
T,2023-02-23 09:03:16.999,46.75997911,8.29302609,4.00,2176.859,,4.626,137,17,20,,
T,2023-02-23 09:03:17.999,46.75995039,8.29306955,4.00,2178.859,,4.654,135,16,20,,
T,2023-02-23 09:03:18.999,46.75991981,8.29310986,4.00,2180.923,,4.546,137,17,20,,
T,2023-02-23 09:03:19.999,46.75988933,8.29314925,4.00,2182.975,,4.458,138,16,20,,
T,2023-02-23 09:03:20.999,46.75986060,8.29319005,4.00,2185.091,,4.448,135,15,20,,
T,2023-02-23 09:03:21.999,46.75983108,8.29323141,4.00,2187.247,,4.514,136,16,20,,
T,2023-02-23 09:03:22.999,46.75980359,8.29326918,4.00,2186.987,,4.127,136,17,20,,
T,2023-02-23 09:03:23.999,46.75977666,8.29330587,4.00,2187.276,,4.354,135,15,20,,
T,2023-02-23 09:03:24.999,46.75974110,8.29335456,4.00,2187.472,,5.218,135,13,20,,
T,2023-02-23 09:03:25.999,46.75970971,8.29339796,6.00,2187.870,,4.691,136,14,20,,
T,2023-02-23 09:03:26.999,46.75968237,8.29343665,6.00,2188.342,,3.904,141,12,20,,
T,2023-02-23 09:03:27.999,46.75966388,8.29346041,6.00,2188.948,,2.057,140,14,20,,
T,2023-02-23 09:03:28.999,46.75966388,8.29346041,8.00,2189.510,,0.000,,15,20,,
T,2023-02-23 09:03:29.999,46.75964864,8.29348336,8.00,2188.840,,0.293,139,16,20,,
T,2023-02-23 09:03:30.999,46.75963966,8.29349594,8.00,2189.819,,1.668,138,15,20,,
T,2023-02-23 09:03:31.999,46.75961813,8.29352437,6.00,2189.942,,2.448,146,16,20,,
T,2023-02-23 09:03:32.999,46.75959123,8.29354603,6.00,2189.292,,1.784,148,15,20,,
T,2023-02-23 09:03:33.999,46.75959123,8.29354603,6.00,2189.881,,0.000,,16,20,,
T,2023-02-23 09:03:34.999,46.75959123,8.29354603,6.00,2191.325,,0.000,,17,20,,
T,2023-02-23 09:03:35.999,46.75959286,8.29353480,4.00,2191.812,,0.286,152,17,20,,
T,2023-02-23 09:03:36.999,46.75959001,8.29353735,4.00,2191.356,,0.359,148,17,20,,
T,2023-02-23 09:03:37.999,46.75959001,8.29353735,4.00,2192.175,,0.000,,17,20,,
T,2023-02-23 09:03:38.999,46.75959001,8.29353735,4.00,2191.443,,0.000,,16,20,,
T,2023-02-23 09:03:39.999,46.75957842,8.29354746,4.00,2191.477,,0.520,128,17,20,,
T,2023-02-23 09:03:40.999,46.75957274,8.29355972,4.00,2191.020,,0.923,123,17,20,,
T,2023-02-23 09:03:41.999,46.75956377,8.29357746,4.00,2190.603,,1.543,127,17,20,,
T,2023-02-23 09:03:42.999,46.75955540,8.29359242,4.00,2190.550,,1.121,123,17,20,,
T,2023-02-23 09:03:43.999,46.75955203,8.29360032,4.00,2190.144,,0.378,128,17,20,,
T,2023-02-23 09:03:44.999,46.75954755,8.29360538,4.00,2190.120,,0.900,114,17,20,,
T,2023-02-23 09:03:45.999,46.75954755,8.29360538,4.00,2189.574,,0.000,,17,20,,
T,2023-02-23 09:03:46.999,46.75954755,8.29360538,4.00,2189.431,,0.000,,16,20,,
T,2023-02-23 09:03:47.999,46.75954755,8.29360538,4.00,2189.638,,0.000,,15,20,,
T,2023-02-23 09:03:48.999,46.75954755,8.29360538,4.00,2189.754,,0.000,,17,20,,
T,2023-02-23 09:03:49.999,46.75954755,8.29360538,4.00,2189.843,,0.000,,17,20,,
T,2023-02-23 09:03:50.999,46.75954755,8.29360538,6.00,2189.726,,0.000,,17,20,,
T,2023-02-23 09:03:51.999,46.75954755,8.29360538,6.00,2190.030,,0.000,,17,20,,
T,2023-02-23 09:03:52.999,46.75954755,8.29360538,4.00,2190.332,,0.000,,17,20,,
T,2023-02-23 09:03:53.999,46.75954755,8.29360538,4.00,2189.932,,0.000,,16,20,,
T,2023-02-23 09:03:54.999,46.75954755,8.29360538,6.00,2189.762,,0.000,,17,20,,
T,2023-02-23 09:03:55.999,46.75954755,8.29360538,4.00,2189.833,,0.000,,17,20,,
T,2023-02-23 09:03:56.999,46.75954755,8.29360538,4.00,2190.068,,0.000,,17,20,,
T,2023-02-23 09:03:57.999,46.75954755,8.29360538,4.00,2190.323,,0.000,,17,20,,
T,2023-02-23 09:03:58.999,46.75954755,8.29360538,4.00,2190.343,,0.000,,17,20,,
T,2023-02-23 09:03:59.999,46.75954755,8.29360538,4.00,2190.400,,0.000,,17,20,,
T,2023-02-23 09:04:00.999,46.75954755,8.29360538,4.00,2190.140,,0.000,,17,20,,
T,2023-02-23 09:04:01.999,46.75954755,8.29360538,4.00,2190.131,,0.000,,17,20,,
T,2023-02-23 09:04:02.999,46.75954755,8.29360538,4.00,2190.178,,0.000,,17,20,,
T,2023-02-23 09:04:03.999,46.75954755,8.29360538,4.00,2189.994,,0.000,,17,20,,
T,2023-02-23 09:04:04.999,46.75954755,8.29360538,4.00,2190.045,,0.000,,17,20,,
T,2023-02-23 09:04:05.999,46.75955248,8.29359790,4.00,2190.075,,0.312,130,17,20,,
T,2023-02-23 09:04:06.999,46.75955248,8.29359790,4.00,2190.034,,0.000,,17,20,,
T,2023-02-23 09:04:07.999,46.75955248,8.29359790,6.00,2190.068,,0.000,,17,20,,
T,2023-02-23 09:04:08.999,46.75955248,8.29359790,6.00,2190.391,,0.000,,17,20,,
T,2023-02-23 09:04:09.999,46.75955248,8.29359790,6.00,2190.070,,0.000,,17,20,,
T,2023-02-23 09:04:10.999,46.75955248,8.29359790,4.00,2190.158,,0.000,,17,20,,
T,2023-02-23 09:04:11.999,46.75955248,8.29359790,4.00,2190.097,,0.000,,17,20,,
T,2023-02-23 09:04:12.999,46.75955248,8.29359790,4.00,2190.103,,0.000,,16,20,,
T,2023-02-23 09:04:13.999,46.75955248,8.29359790,4.00,2190.087,,0.000,,17,20,,
T,2023-02-23 09:04:14.999,46.75955248,8.29359790,4.00,2189.924,,0.000,,17,20,,
T,2023-02-23 09:04:15.999,46.75955248,8.29359790,4.00,2189.806,,0.000,,17,20,,
T,2023-02-23 09:04:16.999,46.75955490,8.29360375,4.00,2190.113,,0.539,27,17,20,,
T,2023-02-23 09:04:17.999,46.75956219,8.29360742,4.00,2190.266,,0.778,13,17,20,,
T,2023-02-23 09:04:18.999,46.75956465,8.29361008,4.00,2190.352,,0.348,15,17,20,,
T,2023-02-23 09:04:19.999,46.75956708,8.29361428,4.00,2190.054,,0.333,24,16,20,,
T,2023-02-23 09:04:20.999,46.75957035,8.29362028,4.00,2190.164,,0.547,22,16,20,,
T,2023-02-23 09:04:21.999,46.75957131,8.29362993,4.00,2190.221,,0.534,48,17,20,,
T,2023-02-23 09:04:22.999,46.75957189,8.29363921,4.00,2191.166,,0.463,53,17,20,,
T,2023-02-23 09:04:23.999,46.75957366,8.29365273,4.00,2191.081,,1.059,67,17,20,,
T,2023-02-23 09:04:24.999,46.75957608,8.29366798,4.00,2190.691,,1.552,71,17,20,,
T,2023-02-23 09:04:25.999,46.75958021,8.29368767,4.00,2190.907,,1.864,87,17,20,,
T,2023-02-23 09:04:26.999,46.75957957,8.29371200,4.00,2190.580,,2.428,103,17,20,,
T,2023-02-23 09:04:27.999,46.75957367,8.29373604,4.00,2189.898,,2.481,97,17,20,,
T,2023-02-23 09:04:28.999,46.75956547,8.29375719,4.00,2189.396,,1.965,110,16,20,,
T,2023-02-23 09:04:29.999,46.75956207,8.29377559,4.00,2189.429,,1.542,82,16,20,,
T,2023-02-23 09:04:30.999,46.75956893,8.29380509,4.00,2189.022,,1.835,66,17,20,,
T,2023-02-23 09:04:31.999,46.75957785,8.29382173,4.00,2188.481,,2.155,28,16,20,,
T,2023-02-23 09:04:32.999,46.75959093,8.29382836,4.00,2189.106,,0.729,52,17,20,,
T,2023-02-23 09:04:33.999,46.75960199,8.29385056,4.00,2188.466,,3.444,46,16,20,,
T,2023-02-23 09:04:34.999,46.75963149,8.29389772,4.00,2188.013,,3.857,60,17,20,,
T,2023-02-23 09:04:35.999,46.75964013,8.29393941,4.00,2187.703,,1.424,68,16,20,,
T,2023-02-23 09:04:36.999,46.75963973,8.29395919,4.00,2187.752,,1.009,60,17,20,,
T,2023-02-23 09:04:37.999,46.75965684,8.29400292,4.00,2187.335,,3.241,48,17,20,,
T,2023-02-23 09:04:38.999,46.75968065,8.29404219,4.00,2186.238,,2.449,41,17,20,,
T,2023-02-23 09:04:39.999,46.75969196,8.29405438,4.00,2185.260,,1.184,353,17,20,,
T,2023-02-23 09:04:40.999,46.75970305,8.29403868,4.00,2184.055,,1.357,338,16,20,,
T,2023-02-23 09:04:41.999,46.75970659,8.29403459,4.00,2183.633,,0.569,349,17,20,,
T,2023-02-23 09:04:42.999,46.75971010,8.29404124,4.00,2183.609,,0.663,44,15,20,,
T,2023-02-23 09:04:43.999,46.75971679,8.29404975,4.00,2183.253,,1.617,38,17,20,,
T,2023-02-23 09:04:44.999,46.75973067,8.29406342,4.00,2183.036,,2.568,42,17,20,,
T,2023-02-23 09:04:45.999,46.75974751,8.29408806,4.00,2182.684,,2.958,85,16,20,,
T,2023-02-23 09:04:46.999,46.75975082,8.29413495,4.00,2181.868,,3.650,88,14,20,,
T,2023-02-23 09:04:47.999,46.75975095,8.29418736,4.00,2181.628,,4.027,83,16,20,,
T,2023-02-23 09:04:48.999,46.75976025,8.29424645,4.00,2180.523,,5.251,64,16,20,,
T,2023-02-23 09:04:49.999,46.75978446,8.29431764,4.00,2180.489,,5.691,75,15,20,,
T,2023-02-23 09:04:50.999,46.75980031,8.29438852,6.00,2179.502,,5.076,48,15,20,,
T,2023-02-23 09:04:51.999,46.75983548,8.29444466,6.00,2178.562,,5.672,47,14,20,,
T,2023-02-23 09:04:52.999,46.75986622,8.29450815,4.00,2177.511,,5.915,57,15,20,,
T,2023-02-23 09:04:53.999,46.75991624,8.29457085,4.00,2175.534,,7.222,37,12,19,,
T,2023-02-23 09:04:54.999,46.75996914,8.29462869,4.00,2174.928,,7.279,13,14,19,,
T,2023-02-23 09:04:55.999,46.76002935,8.29464652,4.00,2175.401,,5.153,29,13,19,,
T,2023-02-23 09:04:56.999,46.76006090,8.29467708,6.00,2174.119,,2.647,23,12,19,,
T,2023-02-23 09:04:57.999,46.76008724,8.29469186,6.00,2173.727,,2.673,331,14,19,,
T,2023-02-23 09:04:58.999,46.76011869,8.29466547,6.00,2172.275,,3.995,341,15,19,,
T,2023-02-23 09:04:59.999,46.76016215,8.29464011,6.00,2172.095,,3.826,359,14,20,,
T,2023-02-23 09:05:00.999,46.76019992,8.29464357,4.00,2172.160,,3.297,28,14,20,,
T,2023-02-23 09:05:01.999,46.76023293,8.29466965,4.00,2172.077,,4.169,26,14,20,,
T,2023-02-23 09:05:02.999,46.76027335,8.29468990,4.00,2170.910,,4.223,6,17,20,,
T,2023-02-23 09:05:03.999,46.76031731,8.29468456,4.00,2169.781,,5.655,326,16,20,,
T,2023-02-23 09:05:04.999,46.76036874,8.29463315,6.00,2169.179,,6.211,343,12,20,,
T,2023-02-23 09:05:05.999,46.76041708,8.29459731,6.00,2168.395,,5.206,354,17,20,,
T,2023-02-23 09:05:06.999,46.76047069,8.29458627,6.00,2167.200,,5.932,319,16,20,,
T,2023-02-23 09:05:07.999,46.76051868,8.29451632,6.00,2165.697,,6.493,320,17,20,,
T,2023-02-23 09:05:08.999,46.76056392,8.29445587,6.00,2166.080,,5.172,342,14,20,,
T,2023-02-23 09:05:09.999,46.76060587,8.29443590,6.00,2165.125,,4.605,339,16,20,,
T,2023-02-23 09:05:10.999,46.76064056,8.29441458,6.00,2164.045,,2.974,341,16,20,,
T,2023-02-23 09:05:11.999,46.76064056,8.29441458,6.00,2162.126,,0.000,,16,20,,
T,2023-02-23 09:05:12.999,46.76065563,8.29440721,4.00,2161.392,,0.344,337,15,20,,
T,2023-02-23 09:05:13.999,46.76065563,8.29440721,4.00,2160.445,,0.000,,15,20,,
T,2023-02-23 09:05:14.999,46.76065563,8.29440721,4.00,2160.149,,0.000,,15,20,,
T,2023-02-23 09:05:15.999,46.76065563,8.29440721,4.00,2159.518,,0.000,,15,20,,
T,2023-02-23 09:05:16.999,46.76065563,8.29440721,6.00,2159.852,,0.000,,14,20,,
T,2023-02-23 09:05:17.999,46.76065563,8.29440721,6.00,2159.899,,0.000,,15,20,,
T,2023-02-23 09:05:18.999,46.76065563,8.29440721,8.00,2160.034,,0.000,,15,20,,
T,2023-02-23 09:05:19.999,46.76065563,8.29440721,4.00,2160.075,,0.000,,15,20,,
T,2023-02-23 09:05:20.999,46.76065563,8.29440721,4.00,2159.983,,0.000,,14,20,,
T,2023-02-23 09:05:21.999,46.76065563,8.29440721,4.00,2159.977,,0.000,,13,20,,
T,2023-02-23 09:05:22.999,46.76065563,8.29440721,6.00,2159.988,,0.000,,12,20,,
T,2023-02-23 09:05:23.999,46.76065563,8.29440721,6.00,2159.962,,0.000,,14,20,,
T,2023-02-23 09:05:24.999,46.76065563,8.29440721,6.00,2160.076,,0.000,,15,20,,
T,2023-02-23 09:05:25.999,46.76065563,8.29440721,4.00,2160.147,,0.000,,14,20,,
T,2023-02-23 09:05:26.999,46.76065563,8.29440721,4.00,2160.157,,0.000,,14,20,,
T,2023-02-23 09:05:27.999,46.76065563,8.29440721,4.00,2160.138,,0.000,,15,20,,
T,2023-02-23 09:05:28.999,46.76065563,8.29440721,8.00,2160.101,,0.000,,15,20,,
T,2023-02-23 09:05:29.999,46.76065563,8.29440721,6.00,2160.048,,0.000,,14,19,,
T,2023-02-23 09:05:30.999,46.76065563,8.29440721,6.00,2159.981,,0.000,,14,20,,
T,2023-02-23 09:05:31.999,46.76065563,8.29440721,6.00,2159.994,,0.000,,14,20,,
T,2023-02-23 09:05:32.999,46.76065563,8.29440721,4.00,2160.033,,0.000,,14,20,,
T,2023-02-23 09:05:33.999,46.76065563,8.29440721,4.00,2160.035,,0.000,,14,20,,
T,2023-02-23 09:05:34.999,46.76065563,8.29440721,4.00,2160.025,,0.000,,13,19,,
T,2023-02-23 09:05:35.999,46.76065563,8.29440721,4.00,2160.049,,0.000,,13,19,,
T,2023-02-23 09:05:36.999,46.76065563,8.29440721,4.00,2160.129,,0.000,,13,19,,
T,2023-02-23 09:05:37.999,46.76065563,8.29440721,6.00,2160.172,,0.000,,13,20,,
T,2023-02-23 09:05:38.999,46.76065563,8.29440721,4.00,2160.244,,0.000,,14,19,,
T,2023-02-23 09:05:39.999,46.76065563,8.29440721,6.00,2160.310,,0.000,,14,19,,
T,2023-02-23 09:05:40.999,46.76065563,8.29440721,6.00,2160.353,,0.000,,14,19,,
T,2023-02-23 09:05:41.999,46.76065563,8.29440721,6.00,2160.333,,0.000,,14,19,,
T,2023-02-23 09:05:42.999,46.76065563,8.29440721,6.00,2160.320,,0.000,,14,19,,
T,2023-02-23 09:05:43.999,46.76065563,8.29440721,6.00,2160.281,,0.000,,15,19,,
T,2023-02-23 09:05:44.999,46.76065563,8.29440721,6.00,2160.262,,0.000,,15,19,,
T,2023-02-23 09:05:45.999,46.76065563,8.29440721,6.00,2160.265,,0.000,,14,19,,
T,2023-02-23 09:05:46.999,46.76065563,8.29440721,4.00,2160.264,,0.000,,14,19,,
T,2023-02-23 09:05:47.999,46.76065563,8.29440721,4.00,2160.272,,0.000,,14,19,,
T,2023-02-23 09:05:48.999,46.76065563,8.29440721,4.00,2160.242,,0.000,,14,19,,
T,2023-02-23 09:05:49.999,46.76065563,8.29440721,4.00,2160.303,,0.000,,14,19,,
T,2023-02-23 09:05:50.999,46.76065563,8.29440721,6.00,2160.369,,0.000,,14,19,,
T,2023-02-23 09:05:51.999,46.76065563,8.29440721,6.00,2160.379,,0.000,,14,19,,
T,2023-02-23 09:05:52.999,46.76065563,8.29440721,6.00,2160.401,,0.000,,14,19,,
T,2023-02-23 09:05:53.999,46.76065563,8.29440721,6.00,2160.399,,0.000,,14,19,,
T,2023-02-23 09:05:54.999,46.76065563,8.29440721,4.00,2160.382,,0.000,,14,19,,
T,2023-02-23 09:05:55.999,46.76065563,8.29440721,4.00,2160.400,,0.000,,14,19,,
T,2023-02-23 09:05:56.999,46.76065563,8.29440721,4.00,2160.388,,0.000,,14,19,,
T,2023-02-23 09:05:57.999,46.76065563,8.29440721,4.00,2160.375,,0.000,,13,19,,
T,2023-02-23 09:05:58.999,46.76065563,8.29440721,4.00,2160.359,,0.000,,14,19,,
T,2023-02-23 09:05:59.999,46.76065563,8.29440721,4.00,2160.347,,0.000,,13,19,,
T,2023-02-23 09:06:00.999,46.76065563,8.29440721,4.00,2160.346,,0.000,,12,20,,
T,2023-02-23 09:06:01.999,46.76065563,8.29440721,4.00,2160.316,,0.000,,13,19,,
T,2023-02-23 09:06:02.999,46.76065563,8.29440721,4.00,2160.305,,0.000,,12,19,,
T,2023-02-23 09:06:03.999,46.76065563,8.29440721,4.00,2160.314,,0.000,,13,19,,
T,2023-02-23 09:06:04.999,46.76065563,8.29440721,4.00,2160.308,,0.000,,14,19,,
T,2023-02-23 09:06:05.999,46.76065563,8.29440721,4.00,2160.348,,0.000,,14,20,,
T,2023-02-23 09:06:06.999,46.76065563,8.29440721,4.00,2160.499,,0.000,,13,20,,
T,2023-02-23 09:06:07.999,46.76065563,8.29440721,4.00,2160.510,,0.000,,14,20,,
T,2023-02-23 09:06:08.999,46.76065563,8.29440721,4.00,2160.499,,0.000,,14,20,,
T,2023-02-23 09:06:09.999,46.76065563,8.29440721,4.00,2160.497,,0.000,,14,20,,
T,2023-02-23 09:06:10.999,46.76065563,8.29440721,4.00,2160.252,,0.000,,14,20,,
T,2023-02-23 09:06:11.999,46.76065563,8.29440721,4.00,2160.029,,0.000,,14,19,,
T,2023-02-23 09:06:12.999,46.76065563,8.29440721,4.00,2159.956,,0.000,,14,19,,
T,2023-02-23 09:06:13.999,46.76065563,8.29440721,4.00,2159.999,,0.000,,14,19,,
T,2023-02-23 09:06:14.999,46.76065563,8.29440721,4.00,2160.026,,0.000,,14,19,,
T,2023-02-23 09:06:15.999,46.76065563,8.29440721,4.00,2160.019,,0.000,,14,19,,
T,2023-02-23 09:06:16.999,46.76065563,8.29440721,4.00,2160.014,,0.000,,14,19,,
T,2023-02-23 09:06:17.999,46.76065563,8.29440721,4.00,2160.139,,0.000,,12,19,,
T,2023-02-23 09:06:18.999,46.76065563,8.29440721,4.00,2160.134,,0.000,,14,19,,
T,2023-02-23 09:06:19.999,46.76065563,8.29440721,4.00,2160.099,,0.000,,14,19,,
T,2023-02-23 09:06:20.999,46.76065563,8.29440721,4.00,2160.120,,0.000,,14,19,,
T,2023-02-23 09:06:21.999,46.76065563,8.29440721,4.00,2160.179,,0.000,,14,19,,
T,2023-02-23 09:06:22.999,46.76065563,8.29440721,4.00,2160.208,,0.000,,14,19,,
T,2023-02-23 09:06:23.999,46.76065563,8.29440721,4.00,2160.166,,0.000,,14,19,,
T,2023-02-23 09:06:24.999,46.76065563,8.29440721,4.00,2160.208,,0.000,,14,19,,
T,2023-02-23 09:06:25.999,46.76065563,8.29440721,4.00,2160.202,,0.000,,14,19,,
T,2023-02-23 09:06:26.999,46.76065563,8.29440721,4.00,2160.359,,0.000,,14,19,,
T,2023-02-23 09:06:27.999,46.76065563,8.29440721,6.00,2160.272,,0.000,,14,19,,
T,2023-02-23 09:06:28.999,46.76065563,8.29440721,6.00,2160.247,,0.000,,13,19,,
T,2023-02-23 09:06:29.999,46.76065563,8.29440721,6.00,2160.258,,0.000,,13,19,,
T,2023-02-23 09:06:30.999,46.76065563,8.29440721,6.00,2159.981,,0.000,,14,19,,
T,2023-02-23 09:06:31.999,46.76065266,8.29441990,4.00,2160.004,,0.342,339,14,19,,
T,2023-02-23 09:06:32.999,46.76065709,8.29441073,4.00,2160.431,,0.856,294,15,20,,
T,2023-02-23 09:06:33.999,46.76066099,8.29439791,4.00,2160.453,,1.127,294,15,20,,
T,2023-02-23 09:06:34.999,46.76066640,8.29438987,4.00,2160.489,,0.954,314,15,20,,
T,2023-02-23 09:06:35.999,46.76067293,8.29438369,4.00,2160.485,,0.923,317,15,20,,
T,2023-02-23 09:06:36.999,46.76067804,8.29437785,4.00,2160.601,,1.036,308,15,20,,
T,2023-02-23 09:06:37.999,46.76068625,8.29436264,4.00,2160.553,,1.299,302,15,20,,
T,2023-02-23 09:06:38.999,46.76069907,8.29434758,4.00,2160.389,,1.483,318,15,19,,
T,2023-02-23 09:06:39.999,46.76071204,8.29434113,4.00,2160.168,,1.458,345,14,20,,
T,2023-02-23 09:06:40.999,46.76072886,8.29433811,4.00,2159.725,,2.680,353,15,20,,
T,2023-02-23 09:06:41.999,46.76075442,8.29434158,4.00,2159.156,,2.870,13,15,20,,
T,2023-02-23 09:06:42.999,46.76078645,8.29435708,4.00,2159.053,,4.529,7,15,20,,
T,2023-02-23 09:06:43.999,46.76083858,8.29434350,4.00,2157.047,,6.119,351,15,20,,
T,2023-02-23 09:06:44.999,46.76089590,8.29428349,4.00,2154.273,,7.244,324,16,20,,
T,2023-02-23 09:06:45.999,46.76095833,8.29421739,4.00,2154.230,,9.134,323,16,20,,
T,2023-02-23 09:06:46.999,46.76103387,8.29414410,4.00,2153.678,,10.198,338,16,20,,
T,2023-02-23 09:06:47.999,46.76112164,8.29409253,6.00,2152.889,,9.372,316,12,20,,
T,2023-02-23 09:06:48.999,46.76117710,8.29401100,6.00,2153.895,,8.019,319,13,19,,
T,2023-02-23 09:06:49.999,46.76122808,8.29394589,6.00,2151.505,,7.919,336,16,19,,
T,2023-02-23 09:06:50.999,46.76128345,8.29389594,6.00,2149.489,,7.524,312,16,19,,
T,2023-02-23 09:06:51.999,46.76133191,8.29381016,6.00,2149.668,,8.406,327,15,19,,
T,2023-02-23 09:06:52.999,46.76139640,8.29375143,6.00,2148.673,,9.141,327,15,19,,
T,2023-02-23 09:06:53.999,46.76147334,8.29368248,6.00,2145.883,,11.205,323,16,19,,
T,2023-02-23 09:06:54.999,46.76155756,8.29358782,6.00,2142.854,,12.787,317,15,19,,
T,2023-02-23 09:06:55.999,46.76165142,8.29346174,6.00,2140.653,,14.860,318,15,19,,
T,2023-02-23 09:06:56.999,46.76176206,8.29331846,6.00,2139.064,,16.004,320,13,19,,
T,2023-02-23 09:06:57.999,46.76188141,8.29317275,6.00,2136.439,,17.193,320,14,19,,
T,2023-02-23 09:06:58.999,46.76200207,8.29303229,6.00,2132.288,,16.881,320,14,20,,
T,2023-02-23 09:06:59.999,46.76211984,8.29289888,6.00,2130.188,,16.612,322,15,20,,
T,2023-02-23 09:07:00.999,46.76223876,8.29276828,6.00,2126.370,,16.665,322,15,19,,
T,2023-02-23 09:07:01.999,46.76235992,8.29263397,6.00,2124.586,,16.501,322,14,19,,
T,2023-02-23 09:07:02.999,46.76248540,8.29249976,6.00,2121.061,,16.636,323,14,19,,
T,2023-02-23 09:07:03.999,46.76260772,8.29236810,4.00,2117.991,,16.767,323,15,19,,
T,2023-02-23 09:07:04.999,46.76273416,8.29223241,4.00,2116.854,,16.832,320,14,19,,
T,2023-02-23 09:07:05.999,46.76285477,8.29209388,6.00,2115.067,,16.552,321,15,19,,
T,2023-02-23 09:07:06.999,46.76297268,8.29195940,6.00,2113.363,,16.302,322,14,19,,
T,2023-02-23 09:07:07.999,46.76308897,8.29182879,6.00,2111.741,,15.928,322,15,19,,
T,2023-02-23 09:07:08.999,46.76320037,8.29170697,6.00,2111.668,,15.443,323,15,20,,
T,2023-02-23 09:07:09.999,46.76330270,8.29158840,6.00,2110.108,,14.787,320,14,20,,
T,2023-02-23 09:07:10.999,46.76339849,8.29147734,6.00,2107.745,,14.280,322,14,20,,
T,2023-02-23 09:07:11.999,46.76349849,8.29136648,6.00,2106.475,,13.493,330,14,19,,
