type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-01-07 11:02:00.999,47.09812650,10.27449377,3.00,2289.456,,1.428,88,9,10,,
T,2023-01-07 11:02:01.999,47.09812747,10.27451887,3.00,2290.627,,1.472,87,9,11,,
T,2023-01-07 11:02:02.999,47.09812869,10.27454314,3.00,2291.662,,1.507,87,9,10,,
T,2023-01-07 11:02:03.999,47.09812935,10.27456786,3.00,2292.829,,1.542,87,9,10,,
T,2023-01-07 11:02:04.999,47.09813017,10.27459274,3.00,2293.944,,1.574,87,9,10,,
T,2023-01-07 11:02:05.999,47.09813047,10.27461807,3.00,2295.000,,1.606,87,9,11,,
T,2023-01-07 11:02:06.999,47.09813113,10.27464008,3.00,2295.963,,1.613,87,9,10,,
T,2023-01-07 11:02:07.999,47.09813095,10.27465830,3.00,2296.783,,1.592,88,9,10,,
T,2023-01-07 11:02:08.999,47.09813190,10.27467140,3.00,2297.424,,1.540,87,8,10,,
T,2023-01-07 11:02:09.999,47.09813208,10.27468176,3.00,2297.978,,1.471,87,9,10,,
T,2023-01-07 11:02:10.999,47.09813255,10.27469332,3.00,2298.526,,1.413,89,9,10,,
T,2023-01-07 11:02:11.999,47.09813301,10.27470520,3.00,2299.069,,1.362,87,9,10,,
T,2023-01-07 11:02:12.999,47.09813432,10.27471758,3.00,2299.686,,1.320,85,9,10,,
T,2023-01-07 11:02:13.999,47.09813364,10.27472872,3.00,2300.260,,1.273,87,8,10,,
T,2023-01-07 11:02:14.999,47.09813401,10.27473942,3.00,2300.841,,1.229,87,8,10,,
T,2023-01-07 11:02:15.999,47.09813449,10.27475408,3.00,2301.478,,1.213,86,8,10,,
T,2023-01-07 11:02:16.999,47.09813378,10.27477118,3.00,2302.276,,1.216,88,8,10,,
T,2023-01-07 11:02:17.999,47.09813449,10.27478915,3.00,2303.076,,1.226,88,8,10,,
T,2023-01-07 11:02:18.999,47.09813496,10.27480825,3.00,2303.979,,1.245,87,7,10,,
T,2023-01-07 11:02:19.999,47.09813586,10.27482954,3.00,2304.928,,1.279,86,8,10,,
T,2023-01-07 11:02:20.999,47.09813667,10.27485137,3.00,2304.948,,1.316,86,9,11,,
T,2023-01-07 11:02:21.999,47.09813734,10.27487563,4.00,2305.004,,1.366,87,9,10,,
T,2023-01-07 11:02:22.999,47.09813803,10.27490315,4.00,2305.760,,1.431,87,9,11,,
T,2023-01-07 11:02:23.999,47.09813877,10.27492804,4.00,2306.509,,1.477,89,8,11,,
T,2023-01-07 11:02:24.999,47.09813896,10.27495321,4.00,2307.322,,1.520,88,8,10,,
T,2023-01-07 11:02:25.999,47.09813844,10.27497930,4.00,2308.132,,1.565,87,8,10,,
T,2023-01-07 11:02:26.999,47.09813851,10.27500476,4.00,2308.929,,1.602,87,8,10,,
T,2023-01-07 11:02:27.999,47.09813863,10.27503079,4.00,2309.750,,1.638,87,8,10,,
T,2023-01-07 11:02:28.999,47.09813940,10.27505748,4.00,2310.501,,1.674,88,8,10,,
T,2023-01-07 11:02:29.999,47.09814028,10.27508380,3.00,2311.299,,1.705,87,8,10,,
T,2023-01-07 11:02:30.999,47.09814193,10.27510950,3.00,2312.139,,1.730,87,8,10,,
T,2023-01-07 11:02:31.999,47.09814300,10.27513674,3.00,2312.947,,1.760,88,9,10,,
T,2023-01-07 11:02:32.999,47.09814371,10.27516263,3.00,2313.763,,1.780,87,8,10,,
T,2023-01-07 11:02:33.999,47.09814492,10.27518990,3.00,2314.621,,1.805,87,9,10,,
T,2023-01-07 11:02:34.999,47.09814599,10.27521661,3.00,2315.351,,1.825,88,8,10,,
T,2023-01-07 11:02:35.999,47.09814714,10.27524331,3.00,2316.170,,1.843,89,7,10,,
T,2023-01-07 11:02:36.999,47.09814820,10.27526961,3.00,2317.039,,1.857,87,8,10,,
T,2023-01-07 11:02:37.999,47.09814926,10.27529513,3.00,2317.922,,1.864,87,7,10,,
T,2023-01-07 11:02:38.999,47.09814975,10.27532132,3.00,2318.782,,1.874,87,8,10,,
T,2023-01-07 11:02:39.999,47.09815040,10.27534616,3.00,2319.564,,1.875,87,8,10,,
T,2023-01-07 11:02:40.999,47.09815073,10.27536933,3.00,2320.334,,1.864,87,7,10,,
T,2023-01-07 11:02:41.999,47.09815163,10.27538886,3.00,2321.053,,1.830,88,8,10,,
T,2023-01-07 11:02:42.999,47.09815196,10.27541034,3.00,2321.855,,1.810,87,9,10,,
T,2023-01-07 11:02:43.999,47.09815272,10.27543303,3.00,2322.590,,1.800,87,9,11,,
T,2023-01-07 11:02:44.999,47.09815360,10.27545518,3.00,2323.367,,1.788,88,9,11,,
T,2023-01-07 11:02:45.999,47.09815471,10.27547722,3.00,2324.137,,1.776,88,9,11,,
T,2023-01-07 11:02:46.999,47.09815575,10.27549852,3.00,2324.930,,1.760,87,9,11,,
T,2023-01-07 11:02:47.999,47.09815598,10.27551999,3.00,2325.700,,1.746,86,9,10,,
T,2023-01-07 11:02:48.999,47.09815593,10.27553901,3.00,2326.233,,1.718,89,9,10,,
T,2023-01-07 11:02:49.999,47.09815576,10.27555318,3.00,2326.727,,1.659,89,9,10,,
T,2023-01-07 11:02:50.999,47.09815653,10.27556368,3.00,2327.203,,1.579,88,8,10,,
T,2023-01-07 11:02:51.999,47.09815665,10.27557544,3.00,2327.616,,1.512,88,9,10,,
T,2023-01-07 11:02:52.999,47.09815735,10.27558972,3.00,2328.007,,1.467,88,9,10,,
T,2023-01-07 11:02:53.999,47.09815746,10.27560288,3.00,2328.485,,1.419,89,9,11,,
T,2023-01-07 11:02:54.999,47.09815761,10.27561379,3.00,2328.960,,1.362,89,8,11,,
T,2023-01-07 11:02:55.999,47.09815913,10.27562591,3.00,2329.574,,1.318,79,9,11,,
T,2023-01-07 11:02:56.999,47.09815984,10.27564165,3.00,2330.103,,1.300,88,8,11,,
T,2023-01-07 11:02:57.999,47.09816036,10.27565932,3.00,2330.699,,1.299,88,9,11,,
T,2023-01-07 11:02:58.999,47.09816146,10.27567749,3.00,2331.408,,1.304,86,9,10,,
T,2023-01-07 11:02:59.999,47.09816272,10.27569731,3.00,2332.152,,1.320,87,9,10,,
T,2023-01-07 11:03:00.999,47.09816351,10.27571721,3.00,2332.174,,1.338,87,9,10,,
T,2023-01-07 11:03:01.999,47.09816399,10.27573968,3.00,2333.093,,1.373,87,9,11,,
T,2023-01-07 11:03:02.999,47.09816355,10.27576512,3.00,2333.997,,1.425,88,9,11,,
T,2023-01-07 11:03:03.999,47.09816414,10.27579115,3.00,2334.911,,1.476,88,8,11,,
T,2023-01-07 11:03:04.999,47.09816327,10.27581490,3.00,2335.780,,1.509,88,9,10,,
T,2023-01-07 11:03:05.999,47.09816438,10.27583752,3.00,2336.707,,1.533,87,9,10,,
T,2023-01-07 11:03:06.999,47.09816417,10.27586112,3.00,2337.483,,1.561,88,7,10,,
T,2023-01-07 11:03:07.999,47.09816480,10.27588777,3.00,2338.159,,1.604,88,7,10,,
T,2023-01-07 11:03:08.999,47.09816523,10.27591296,3.00,2338.621,,1.634,88,9,10,,
T,2023-01-07 11:03:09.999,47.09816552,10.27593793,4.00,2338.650,,1.661,88,9,10,,
T,2023-01-07 11:03:10.999,47.09816552,10.27596527,4.00,2339.007,,1.700,88,9,10,,
T,2023-01-07 11:03:11.999,47.09816695,10.27599530,4.00,2339.384,,1.751,88,9,10,,
T,2023-01-07 11:03:12.999,47.09816781,10.27602210,4.00,2340.126,,1.778,88,9,10,,
T,2023-01-07 11:03:13.999,47.09816873,10.27604894,3.00,2340.663,,1.802,88,9,10,,
T,2023-01-07 11:03:14.999,47.09816968,10.27607540,3.00,2341.165,,1.823,87,9,10,,
T,2023-01-07 11:03:15.999,47.09817072,10.27610268,3.00,2341.196,,1.843,87,9,10,,
T,2023-01-07 11:03:16.999,47.09817187,10.27613037,3.00,2341.603,,1.866,87,8,10,,
T,2023-01-07 11:03:17.999,47.09817239,10.27615789,4.00,2342.322,,1.885,88,8,10,,
T,2023-01-07 11:03:18.999,47.09817263,10.27618349,4.00,2342.882,,1.891,86,8,10,,
T,2023-01-07 11:03:19.999,47.09817252,10.27620809,4.00,2343.432,,1.892,87,9,10,,
T,2023-01-07 11:03:20.999,47.09817290,10.27623406,4.00,2344.044,,1.900,87,7,10,,
T,2023-01-07 11:03:21.999,47.09817310,10.27625953,4.00,2344.590,,1.905,87,8,10,,
T,2023-01-07 11:03:22.999,47.09817358,10.27628498,4.00,2345.261,,1.908,86,9,10,,
T,2023-01-07 11:03:23.999,47.09817435,10.27631138,4.00,2345.822,,1.918,87,9,10,,
T,2023-01-07 11:03:24.999,47.09817459,10.27633835,4.00,2346.411,,1.929,87,9,10,,
T,2023-01-07 11:03:25.999,47.09817521,10.27636505,3.00,2347.017,,1.938,88,9,10,,
T,2023-01-07 11:03:26.999,47.09817545,10.27639081,3.00,2347.570,,1.941,88,9,10,,
T,2023-01-07 11:03:27.999,47.09817578,10.27641757,3.00,2348.130,,1.949,88,9,10,,
T,2023-01-07 11:03:28.999,47.09817633,10.27644328,3.00,2348.751,,1.949,88,9,10,,
T,2023-01-07 11:03:29.999,47.09817776,10.27646897,3.00,2349.337,,1.951,87,9,10,,
T,2023-01-07 11:03:30.999,47.09817819,10.27649590,3.00,2350.041,,1.959,87,9,10,,
T,2023-01-07 11:03:31.999,47.09817894,10.27652290,3.00,2350.637,,1.967,86,8,10,,
T,2023-01-07 11:03:32.999,47.09817975,10.27655025,3.00,2351.260,,1.975,88,8,10,,
T,2023-01-07 11:03:33.999,47.09818002,10.27657720,3.00,2351.900,,1.981,87,9,10,,
T,2023-01-07 11:03:34.999,47.09818039,10.27660291,3.00,2352.473,,1.978,88,9,10,,
T,2023-01-07 11:03:35.999,47.09818116,10.27662904,3.00,2353.123,,1.979,88,9,10,,
T,2023-01-07 11:03:36.999,47.09818286,10.27665659,3.00,2353.745,,1.988,86,9,10,,
T,2023-01-07 11:03:37.999,47.09818358,10.27668378,3.00,2354.400,,1.994,87,9,10,,
T,2023-01-07 11:03:38.999,47.09818424,10.27670953,3.00,2355.026,,1.991,88,7,10,,
T,2023-01-07 11:03:39.999,47.09818474,10.27673540,3.00,2355.675,,1.988,87,8,10,,
T,2023-01-07 11:03:40.999,47.09818559,10.27676157,3.00,2356.282,,1.988,87,9,10,,
T,2023-01-07 11:03:41.999,47.09818623,10.27678726,3.00,2356.948,,1.986,88,9,10,,
T,2023-01-07 11:03:42.999,47.09818695,10.27681289,3.00,2357.621,,1.982,88,9,10,,
T,2023-01-07 11:03:43.999,47.09818779,10.27683975,3.00,2357.650,,1.986,88,9,10,,
T,2023-01-07 11:03:44.999,47.09818837,10.27686627,4.00,2357.707,,1.987,88,9,10,,
T,2023-01-07 11:03:45.999,47.09818963,10.27689541,4.00,2358.460,,2.003,87,9,10,,
T,2023-01-07 11:03:46.999,47.09818945,10.27692262,4.00,2359.137,,2.006,87,9,10,,
T,2023-01-07 11:03:47.999,47.09819000,10.27694883,4.00,2359.860,,2.004,87,8,10,,
T,2023-01-07 11:03:48.999,47.09819198,10.27697457,4.00,2360.606,,1.999,87,7,10,,
T,2023-01-07 11:03:49.999,47.09819331,10.27700089,4.00,2361.297,,1.998,87,8,10,,
T,2023-01-07 11:03:50.999,47.09819369,10.27702855,4.00,2361.991,,2.004,88,9,10,,
T,2023-01-07 11:03:51.999,47.09819467,10.27705309,4.00,2362.702,,1.992,88,9,10,,
T,2023-01-07 11:03:52.999,47.09819543,10.27707788,4.00,2363.416,,1.983,87,9,10,,
T,2023-01-07 11:03:53.999,47.09819621,10.27710384,4.00,2364.148,,1.982,87,9,10,,
T,2023-01-07 11:03:54.999,47.09819718,10.27713067,4.00,2364.814,,1.986,87,9,10,,
T,2023-01-07 11:03:55.999,47.09819779,10.27715684,4.00,2365.580,,1.986,87,9,10,,
T,2023-01-07 11:03:56.999,47.09819859,10.27718318,3.00,2366.284,,1.986,87,8,10,,
T,2023-01-07 11:03:57.999,47.09819927,10.27721038,3.00,2367.045,,1.991,88,9,10,,
T,2023-01-07 11:03:58.999,47.09820023,10.27723732,3.00,2367.798,,1.994,87,9,10,,
T,2023-01-07 11:03:59.999,47.09820111,10.27726317,3.00,2368.537,,1.991,88,9,10,,
T,2023-01-07 11:04:00.999,47.09820222,10.27728856,3.00,2369.289,,1.985,87,9,10,,
T,2023-01-07 11:04:01.999,47.09820368,10.27731492,3.00,2370.062,,1.985,87,9,10,,
T,2023-01-07 11:04:02.999,47.09820486,10.27734123,3.00,2370.862,,1.985,88,9,11,,
T,2023-01-07 11:04:03.999,47.09820575,10.27736730,3.00,2370.906,,1.984,88,9,11,,
T,2023-01-07 11:04:04.999,47.09820673,10.27739425,4.00,2371.733,,1.988,87,9,10,,
T,2023-01-07 11:04:05.999,47.09820744,10.27742054,4.00,2372.551,,1.987,87,9,10,,
T,2023-01-07 11:04:06.999,47.09820917,10.27744688,4.00,2373.376,,1.989,87,9,10,,
T,2023-01-07 11:04:07.999,47.09821076,10.27747252,4.00,2374.157,,1.985,87,9,10,,
T,2023-01-07 11:04:08.999,47.09821133,10.27749842,4.00,2374.956,,1.982,88,9,10,,
T,2023-01-07 11:04:09.999,47.09821229,10.27752473,4.00,2375.763,,1.982,88,9,10,,
T,2023-01-07 11:04:10.999,47.09821312,10.27754997,4.00,2376.540,,1.976,87,9,10,,
T,2023-01-07 11:04:11.999,47.09821394,10.27757544,4.00,2376.579,,1.971,87,9,10,,
T,2023-01-07 11:04:12.999,47.09821404,10.27760009,4.00,2377.486,,1.961,88,9,10,,
T,2023-01-07 11:04:13.999,47.09821484,10.27762546,4.00,2378.320,,1.957,87,8,10,,
T,2023-01-07 11:04:14.999,47.09821586,10.27765036,4.00,2379.090,,1.952,87,8,10,,
T,2023-01-07 11:04:15.999,47.09821678,10.27767540,4.00,2379.860,,1.947,87,8,10,,
T,2023-01-07 11:04:16.999,47.09821761,10.27770086,4.00,2380.700,,1.946,87,9,10,,
T,2023-01-07 11:04:17.999,47.09821767,10.27772642,4.00,2381.556,,1.944,88,8,10,,
T,2023-01-07 11:04:18.999,47.09821706,10.27775100,4.00,2382.484,,1.937,89,9,10,,
T,2023-01-07 11:04:19.999,47.09821797,10.27777516,4.00,2383.334,,1.927,89,9,10,,
T,2023-01-07 11:04:20.999,47.09821753,10.27779792,4.00,2383.389,,1.908,91,9,10,,
T,2023-01-07 11:04:21.999,47.09821748,10.27782417,4.00,2384.115,,1.912,88,9,10,,
T,2023-01-07 11:04:22.999,47.09821762,10.27784964,4.00,2384.929,,1.913,86,9,10,,
T,2023-01-07 11:04:23.999,47.09821732,10.27787494,4.00,2385.793,,1.913,88,9,10,,
T,2023-01-07 11:04:24.999,47.09821773,10.27790219,4.00,2386.513,,1.926,87,9,10,,
T,2023-01-07 11:04:25.999,47.09821870,10.27792696,4.00,2387.374,,1.923,86,9,10,,
T,2023-01-07 11:04:26.999,47.09821847,10.27795197,4.00,2388.162,,1.921,89,9,10,,
T,2023-01-07 11:04:27.999,47.09821983,10.27797595,4.00,2389.054,,1.913,88,9,10,,
T,2023-01-07 11:04:28.999,47.09822109,10.27800230,4.00,2389.896,,1.920,87,9,10,,
T,2023-01-07 11:04:29.999,47.09822265,10.27802722,4.00,2390.755,,1.918,87,9,10,,
T,2023-01-07 11:04:30.999,47.09822128,10.27805226,4.00,2391.680,,1.915,89,9,10,,
T,2023-01-07 11:04:31.999,47.09822227,10.27807847,4.00,2392.551,,1.920,87,9,10,,
T,2023-01-07 11:04:32.999,47.09822363,10.27810327,3.00,2393.444,,1.917,87,9,10,,
T,2023-01-07 11:04:33.999,47.09822346,10.27812860,3.00,2394.278,,1.917,89,9,10,,
T,2023-01-07 11:04:34.999,47.09822390,10.27815507,3.00,2395.119,,1.923,87,8,10,,
T,2023-01-07 11:04:35.999,47.09822567,10.27818032,3.00,2395.977,,1.923,86,9,10,,
T,2023-01-07 11:04:36.999,47.09822565,10.27820675,3.00,2396.869,,1.929,88,9,10,,
T,2023-01-07 11:04:37.999,47.09822777,10.27823240,3.00,2397.737,,1.930,88,9,10,,
T,2023-01-07 11:04:38.999,47.09822941,10.27825896,3.00,2398.585,,1.937,85,9,10,,
T,2023-01-07 11:04:39.999,47.09823020,10.27828483,3.00,2399.451,,1.938,88,9,10,,
T,2023-01-07 11:04:40.999,47.09823102,10.27831111,3.00,2400.311,,1.942,87,9,10,,
T,2023-01-07 11:04:41.999,47.09823157,10.27833579,3.00,2401.210,,1.935,87,9,10,,
T,2023-01-07 11:04:42.999,47.09823278,10.27835994,3.00,2402.124,,1.927,87,9,9,,
T,2023-01-07 11:04:43.999,47.09823258,10.27838401,3.00,2402.991,,1.918,89,8,10,,
T,2023-01-07 11:04:44.999,47.09823430,10.27840967,3.00,2403.868,,1.920,86,9,10,,
T,2023-01-07 11:04:45.999,47.09823555,10.27843359,3.00,2404.743,,1.911,86,9,10,,
T,2023-01-07 11:04:46.999,47.09823580,10.27845869,3.00,2405.668,,1.910,89,9,10,,
T,2023-01-07 11:04:47.999,47.09823608,10.27848485,3.00,2406.551,,1.915,87,9,10,,
T,2023-01-07 11:04:48.999,47.09823693,10.27850904,3.00,2407.531,,1.908,86,8,10,,
T,2023-01-07 11:04:49.999,47.09823696,10.27853374,3.00,2408.435,,1.905,90,9,10,,
T,2023-01-07 11:04:50.999,47.09823851,10.27855822,3.00,2409.338,,1.901,87,9,10,,
T,2023-01-07 11:04:51.999,47.09823981,10.27858222,3.00,2410.296,,1.894,87,9,10,,
T,2023-01-07 11:04:52.999,47.09824027,10.27860640,3.00,2411.690,,1.892,87,9,10,,
T,2023-01-07 11:04:53.999,47.09824110,10.27863348,3.00,2411.720,,1.906,87,8,10,,
T,2023-01-07 11:04:54.999,47.09824164,10.27865693,4.00,2411.774,,1.895,88,9,10,,
T,2023-01-07 11:04:55.999,47.09824113,10.27867927,4.00,2412.668,,1.876,88,9,10,,
T,2023-01-07 11:04:56.999,47.09824021,10.27870200,4.00,2413.824,,1.863,89,10,10,,
T,2023-01-07 11:04:57.999,47.09824198,10.27872836,4.00,2414.712,,1.873,85,10,10,,
T,2023-01-07 11:04:58.999,47.09824339,10.27875220,4.00,2414.778,,1.868,83,10,11,,
T,2023-01-07 11:04:59.999,47.09824508,10.27877603,4.00,2414.869,,1.861,84,10,10,,
T,2023-01-07 11:05:00.999,47.09824576,10.27880012,4.00,2414.981,,1.855,85,10,10,,
T,2023-01-07 11:05:01.999,47.09824587,10.27882600,4.00,2415.159,,1.861,87,10,10,,
T,2023-01-07 11:05:02.999,47.09824690,10.27885501,6.00,2416.312,,1.886,82,9,10,,
T,2023-01-07 11:05:03.999,47.09824838,10.27888281,6.00,2416.486,,1.902,86,10,10,,
T,2023-01-07 11:05:04.999,47.09824417,10.27890432,6.00,2417.830,,1.883,89,10,11,,
T,2023-01-07 11:05:05.999,47.09824463,10.27892802,6.00,2418.444,,1.871,86,10,10,,
T,2023-01-07 11:05:06.999,47.09824595,10.27894461,6.00,2419.058,,1.816,83,9,10,,
T,2023-01-07 11:05:07.999,47.09824515,10.27895988,6.00,2419.737,,1.751,84,9,10,,
T,2023-01-07 11:05:08.999,47.09824578,10.27897150,6.00,2419.941,,1.668,84,9,10,,
T,2023-01-07 11:05:09.999,47.09824548,10.27898414,6.00,2420.583,,1.597,84,10,10,,
T,2023-01-07 11:05:10.999,47.09824509,10.27899881,4.00,2421.180,,1.545,87,9,10,,
T,2023-01-07 11:05:11.999,47.09824544,10.27901103,4.00,2421.956,,1.485,89,8,10,,
T,2023-01-07 11:05:12.999,47.09824323,10.27902436,4.00,2423.078,,1.441,89,9,10,,
T,2023-01-07 11:05:13.999,47.09824389,10.27904197,4.00,2423.982,,1.427,87,10,10,,
T,2023-01-07 11:05:14.999,47.09824337,10.27906155,4.00,2424.883,,1.429,87,10,10,,
T,2023-01-07 11:05:15.999,47.09824347,10.27908217,4.00,2425.939,,1.438,86,10,10,,
T,2023-01-07 11:05:16.999,47.09824489,10.27910535,4.00,2426.995,,1.463,85,9,10,,
T,2023-01-07 11:05:17.999,47.09824600,10.27912933,4.00,2428.071,,1.494,86,10,10,,
T,2023-01-07 11:05:18.999,47.09824712,10.27915034,4.00,2428.231,,1.506,86,10,10,,
T,2023-01-07 11:05:19.999,47.09824696,10.27917277,4.00,2428.466,,1.527,88,9,10,,
T,2023-01-07 11:05:20.999,47.09824581,10.27919011,4.00,2430.469,,1.516,90,9,10,,
T,2023-01-07 11:05:21.999,47.09824522,10.27921155,4.00,2430.642,,1.528,89,9,10,,
T,2023-01-07 11:05:22.999,47.09824354,10.27923289,6.00,2430.862,,1.538,92,10,11,,
T,2023-01-07 11:05:23.999,47.09824289,10.27925596,6.00,2431.814,,1.560,88,10,10,,
T,2023-01-07 11:05:24.999,47.09824381,10.27928097,6.00,2432.787,,1.592,87,10,10,,
T,2023-01-07 11:05:25.999,47.09824377,10.27930524,6.00,2434.051,,1.615,89,10,10,,
T,2023-01-07 11:05:26.999,47.09824370,10.27932943,6.00,2434.246,,1.636,89,10,10,,
T,2023-01-07 11:05:27.999,47.09824347,10.27935383,6.00,2434.470,,1.651,89,9,10,,
T,2023-01-07 11:05:28.999,47.09824321,10.27937529,6.00,2434.790,,1.650,89,10,10,,
T,2023-01-07 11:05:29.999,47.09824370,10.27940428,6.00,2435.886,,1.695,88,10,10,,
T,2023-01-07 11:05:30.999,47.09824563,10.27943039,6.00,2436.972,,1.721,88,10,10,,
T,2023-01-07 11:05:31.999,47.09824744,10.27945592,6.00,2438.188,,1.739,88,9,10,,
T,2023-01-07 11:05:32.999,47.09824877,10.27948129,6.00,2438.438,,1.755,88,9,10,,
T,2023-01-07 11:05:33.999,47.09825073,10.27951021,6.00,2438.672,,1.793,88,9,10,,
T,2023-01-07 11:05:34.999,47.09825278,10.27953599,6.00,2439.836,,1.810,86,9,10,,
T,2023-01-07 11:05:35.999,47.09825448,10.27956414,6.00,2440.842,,1.838,83,8,10,,
T,2023-01-07 11:05:36.999,47.09825659,10.27959208,6.00,2441.997,,1.862,87,9,10,,
T,2023-01-07 11:05:37.999,47.09825835,10.27961928,6.00,2442.964,,1.879,86,8,11,,
T,2023-01-07 11:05:38.999,47.09825882,10.27964454,6.00,2444.092,,1.881,88,8,11,,
T,2023-01-07 11:05:39.999,47.09825972,10.27967119,6.00,2445.142,,1.892,88,7,10,,
T,2023-01-07 11:05:40.999,47.09826004,10.27969612,6.00,2446.218,,1.891,86,7,10,,
T,2023-01-07 11:05:41.999,47.09826052,10.27972147,6.00,2447.269,,1.893,87,9,10,,
T,2023-01-07 11:05:42.999,47.09826267,10.27974786,4.00,2448.250,,1.903,86,9,10,,
T,2023-01-07 11:05:43.999,47.09826494,10.27977321,4.00,2449.283,,1.905,86,8,10,,
T,2023-01-07 11:05:44.999,47.09826757,10.27980069,4.00,2450.177,,1.922,83,8,10,,
T,2023-01-07 11:05:45.999,47.09826821,10.27982648,4.00,2451.037,,1.926,86,8,10,,
T,2023-01-07 11:05:46.999,47.09827012,10.27985255,4.00,2452.115,,1.931,84,8,11,,
T,2023-01-07 11:05:47.999,47.09827255,10.27987886,4.00,2452.317,,1.937,84,9,10,,
T,2023-01-07 11:05:48.999,47.09827524,10.27990603,4.00,2452.533,,1.947,85,10,11,,
T,2023-01-07 11:05:49.999,47.09827662,10.27993125,4.00,2452.797,,1.942,85,10,11,,
T,2023-01-07 11:05:50.999,47.09827807,10.27995403,6.00,2453.132,,1.924,85,9,11,,
T,2023-01-07 11:05:51.999,47.09828017,10.27997816,6.00,2453.469,,1.918,85,8,11,,
T,2023-01-07 11:05:52.999,47.09828169,10.28000427,6.00,2453.901,,1.923,86,10,11,,
T,2023-01-07 11:05:53.999,47.09828290,10.28002915,6.00,2454.473,,1.919,86,9,11,,
T,2023-01-07 11:05:54.999,47.09828317,10.28005260,6.00,2455.053,,1.907,86,10,11,,
T,2023-01-07 11:05:55.999,47.09828421,10.28007620,6.00,2455.785,,1.897,87,8,11,,
T,2023-01-07 11:05:56.999,47.09828740,10.28010125,6.00,2456.607,,1.900,85,9,11,,
T,2023-01-07 11:05:57.999,47.09829469,10.28013517,6.00,2457.363,,1.960,84,10,11,,
T,2023-01-07 11:05:58.999,47.09829235,10.28015792,8.00,2458.365,,1.940,87,10,11,,
T,2023-01-07 11:05:59.999,47.09829328,10.28018228,8.00,2459.345,,1.927,89,9,11,,
T,2023-01-07 11:06:00.999,47.09829444,10.28020586,8.00,2460.336,,1.913,89,9,11,,
T,2023-01-07 11:06:01.999,47.09829422,10.28022914,8.00,2461.584,,1.900,88,10,11,,
T,2023-01-07 11:06:02.999,47.09829499,10.28025433,8.00,2462.307,,1.898,89,10,11,,
T,2023-01-07 11:06:03.999,47.09829368,10.28027494,8.00,2463.486,,1.864,87,9,11,,
T,2023-01-07 11:06:04.999,47.09829562,10.28029785,8.00,2464.516,,1.844,87,9,11,,
T,2023-01-07 11:06:05.999,47.09829744,10.28032409,8.00,2465.363,,1.847,90,8,11,,
T,2023-01-07 11:06:06.999,47.09830033,10.28034630,8.00,2466.123,,1.832,84,8,11,,
T,2023-01-07 11:06:07.999,47.09830372,10.28037317,8.00,2466.950,,1.844,79,8,11,,
T,2023-01-07 11:06:08.999,47.09830482,10.28039367,8.00,2467.711,,1.807,77,8,12,,
T,2023-01-07 11:06:09.999,47.09830495,10.28040544,8.00,2468.558,,1.590,80,8,12,,
T,2023-01-07 11:06:10.999,47.09830282,10.28042072,8.00,2469.083,,1.434,80,9,11,,
T,2023-01-07 11:06:11.999,47.09829669,10.28041954,8.00,2470.433,,1.356,83,7,11,,
T,2023-01-07 11:06:12.999,47.09829016,10.28043001,8.00,2471.652,,1.453,91,7,11,,
T,2023-01-07 11:06:13.999,47.09829291,10.28046893,8.00,2472.595,,1.802,77,7,11,,
T,2023-01-07 11:06:14.999,47.09829196,10.28052531,6.00,2473.016,,2.147,111,6,11,,
T,2023-01-07 11:06:15.999,47.09827712,10.28057342,6.00,2473.346,,2.394,142,9,11,,
T,2023-01-07 11:06:16.999,47.09825324,10.28059706,6.00,2473.043,,2.465,156,9,12,,
T,2023-01-07 11:06:17.999,47.09823698,10.28059406,6.00,2473.305,,2.370,186,9,12,,
T,2023-01-07 11:06:18.999,47.09822761,10.28059307,6.00,2472.440,,2.222,187,9,11,,
T,2023-01-07 11:06:19.999,47.09821440,10.28059373,6.00,2471.989,,2.129,180,9,11,,
T,2023-01-07 11:06:20.999,47.09820647,10.28060017,6.00,2471.784,,2.012,173,9,11,,
T,2023-01-07 11:06:21.999,47.09820653,10.28060404,6.00,2472.755,,1.332,173,8,11,,
T,2023-01-07 11:06:22.999,47.09820797,10.28060692,6.00,2471.848,,0.005,173,8,10,,
T,2023-01-07 11:06:23.999,47.09820908,10.28060593,6.00,2472.629,,1.362,173,9,10,,
T,2023-01-07 11:06:24.999,47.09820690,10.28060603,6.00,2471.706,,0.613,173,9,10,,
T,2023-01-07 11:06:25.999,47.09820345,10.28060739,6.00,2470.456,,0.945,172,8,10,,
T,2023-01-07 11:06:26.999,47.09820118,10.28060644,8.00,2470.589,,0.604,172,9,10,,
T,2023-01-07 11:06:27.999,47.09819958,10.28060348,8.00,2470.557,,0.455,172,9,10,,
T,2023-01-07 11:06:28.999,47.09819529,10.28060235,8.00,2469.714,,0.405,176,9,10,,
T,2023-01-07 11:06:29.999,47.09819179,10.28059732,8.00,2470.564,,0.311,176,9,10,,
T,2023-01-07 11:06:30.999,47.09818711,10.28058795,8.00,2471.182,,0.661,215,8,10,,
T,2023-01-07 11:06:31.999,47.09818186,10.28056219,8.00,2472.195,,1.295,255,9,10,,
T,2023-01-07 11:06:32.999,47.09817524,10.28053159,8.00,2472.226,,1.677,244,9,10,,
