type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-24 09:18:08,46.77013865,8.27934933,4.00,1950.965,,0.000,,17,19,,
T,2023-02-24 09:18:09,46.77013865,8.27934933,4.00,1950.937,,0.000,,17,19,,
T,2023-02-24 09:18:10,46.77013865,8.27934933,4.00,1950.899,,0.000,,17,19,,
T,2023-02-24 09:18:11,46.77013865,8.27934933,4.00,1950.887,,0.000,,17,19,,
T,2023-02-24 09:18:12,46.77013865,8.27934933,4.00,1950.814,,0.000,,17,19,,
T,2023-02-24 09:18:13,46.77013865,8.27934933,4.00,1950.879,,0.000,,17,20,,
T,2023-02-24 09:18:14,46.77013865,8.27934933,4.00,1950.837,,0.000,,17,19,,
T,2023-02-24 09:18:15,46.77013865,8.27934933,4.00,1950.960,,0.000,,17,19,,
T,2023-02-24 09:18:16,46.77013865,8.27934933,4.00,1950.952,,0.000,,17,19,,
T,2023-02-24 09:18:17,46.77013865,8.27934933,4.00,1950.981,,0.000,,17,19,,
T,2023-02-24 09:18:18,46.77013865,8.27934933,4.00,1950.944,,0.000,,17,19,,
T,2023-02-24 09:18:19,46.77013865,8.27934933,4.00,1950.978,,0.000,,17,19,,
T,2023-02-24 09:18:20,46.77013865,8.27934933,4.00,1951.000,,0.000,,17,19,,
T,2023-02-24 09:18:21,46.77013865,8.27934933,4.00,1951.025,,0.000,,17,19,,
T,2023-02-24 09:18:22,46.77013865,8.27934933,4.00,1951.024,,0.000,,17,19,,
T,2023-02-24 09:18:23,46.77013865,8.27934933,4.00,1951.070,,0.000,,17,19,,
T,2023-02-24 09:18:24,46.77013865,8.27934933,4.00,1951.146,,0.000,,17,19,,
T,2023-02-24 09:18:25,46.77013865,8.27934933,4.00,1951.137,,0.000,,17,19,,
T,2023-02-24 09:18:26,46.77013865,8.27934933,4.00,1951.128,,0.000,,17,20,,
T,2023-02-24 09:18:27,46.77013865,8.27934933,4.00,1951.096,,0.000,,17,19,,
T,2023-02-24 09:18:28,46.77013865,8.27934933,4.00,1951.047,,0.000,,17,19,,
T,2023-02-24 09:18:29,46.77013865,8.27934933,4.00,1951.050,,0.000,,17,20,,
T,2023-02-24 09:18:30,46.77013865,8.27934933,4.00,1951.055,,0.000,,17,20,,
T,2023-02-24 09:18:31,46.77013865,8.27934933,4.00,1951.031,,0.000,,17,19,,
T,2023-02-24 09:18:32,46.77013865,8.27934933,4.00,1951.021,,0.000,,17,19,,
T,2023-02-24 09:18:33,46.77013865,8.27934933,4.00,1951.050,,0.000,,17,18,,
T,2023-02-24 09:18:34,46.77013865,8.27934933,4.00,1951.084,,0.000,,17,19,,
T,2023-02-24 09:18:35,46.77013865,8.27934933,4.00,1951.037,,0.000,,17,18,,
T,2023-02-24 09:18:36,46.77013865,8.27934933,4.00,1951.091,,0.000,,17,19,,
T,2023-02-24 09:18:37,46.77013865,8.27934933,4.00,1951.127,,0.000,,17,19,,
T,2023-02-24 09:18:38,46.77013865,8.27934933,4.00,1951.122,,0.000,,17,19,,
T,2023-02-24 09:18:39,46.77013865,8.27934933,4.00,1951.127,,0.000,,17,19,,
T,2023-02-24 09:18:40,46.77013865,8.27934933,4.00,1951.076,,0.000,,17,20,,
T,2023-02-24 09:18:41,46.77013865,8.27934933,4.00,1951.070,,0.000,,17,20,,
T,2023-02-24 09:18:42,46.77013865,8.27934933,4.00,1951.026,,0.000,,17,19,,
T,2023-02-24 09:18:43,46.77013865,8.27934933,4.00,1950.967,,0.000,,17,20,,
T,2023-02-24 09:18:44,46.77013865,8.27934933,4.00,1950.926,,0.000,,17,20,,
T,2023-02-24 09:18:45,46.77013865,8.27934933,4.00,1950.917,,0.000,,17,20,,
T,2023-02-24 09:18:46,46.77013865,8.27934933,4.00,1950.913,,0.000,,17,20,,
T,2023-02-24 09:18:47,46.77013865,8.27934933,4.00,1950.904,,0.000,,17,20,,
T,2023-02-24 09:18:48,46.77013865,8.27934933,4.00,1950.910,,0.000,,17,20,,
T,2023-02-24 09:18:49,46.77013865,8.27934933,4.00,1950.975,,0.000,,17,20,,
T,2023-02-24 09:18:50,46.77013865,8.27934933,4.00,1951.007,,0.000,,17,20,,
T,2023-02-24 09:18:51,46.77013865,8.27934933,4.00,1951.120,,0.000,,17,19,,
T,2023-02-24 09:18:52,46.77013132,8.27935249,4.00,1951.277,,0.301,356,17,19,,
T,2023-02-24 09:18:53,46.77013423,8.27935289,4.00,1951.184,,0.332,4,17,20,,
T,2023-02-24 09:18:54,46.77014052,8.27935534,4.00,1951.163,,0.738,15,17,20,,
T,2023-02-24 09:18:55,46.77014052,8.27935534,4.00,1951.157,,0.000,,17,20,,
T,2023-02-24 09:18:56,46.77014052,8.27935534,4.00,1951.151,,0.000,,17,20,,
T,2023-02-24 09:18:57,46.77014052,8.27935534,4.00,1951.114,,0.000,,17,21,,
T,2023-02-24 09:18:58,46.77014052,8.27935534,4.00,1951.085,,0.000,,17,20,,
T,2023-02-24 09:18:59,46.77014052,8.27935534,4.00,1951.074,,0.000,,16,20,,
T,2023-02-24 09:19:00,46.77014052,8.27935534,4.00,1951.165,,0.000,,17,20,,
T,2023-02-24 09:19:01,46.77014052,8.27935534,4.00,1951.206,,0.000,,17,20,,
T,2023-02-24 09:19:02,46.77014052,8.27935534,4.00,1951.230,,0.000,,17,20,,
T,2023-02-24 09:19:03,46.77014052,8.27935534,4.00,1951.214,,0.000,,17,20,,
T,2023-02-24 09:19:04,46.77014052,8.27935534,4.00,1951.159,,0.000,,17,20,,
T,2023-02-24 09:19:05,46.77014052,8.27935534,4.00,1951.138,,0.000,,17,20,,
T,2023-02-24 09:19:06,46.77014052,8.27935534,4.00,1951.136,,0.000,,17,20,,
T,2023-02-24 09:19:07,46.77014052,8.27935534,4.00,1951.127,,0.000,,17,21,,
T,2023-02-24 09:19:08,46.77014052,8.27935534,4.00,1951.134,,0.000,,17,20,,
T,2023-02-24 09:19:09,46.77014052,8.27935534,4.00,1951.045,,0.000,,17,20,,
T,2023-02-24 09:19:10,46.77014052,8.27935534,4.00,1951.092,,0.000,,17,20,,
T,2023-02-24 09:19:11,46.77014052,8.27935534,4.00,1951.061,,0.000,,17,19,,
T,2023-02-24 09:19:12,46.77014052,8.27935534,4.00,1951.089,,0.000,,17,22,,
T,2023-02-24 09:19:13,46.77014052,8.27935534,4.00,1951.077,,0.000,,17,22,,
T,2023-02-24 09:19:14,46.77014052,8.27935534,4.00,1951.053,,0.000,,17,20,,
T,2023-02-24 09:19:15,46.77014052,8.27935534,4.00,1951.028,,0.000,,17,21,,
T,2023-02-24 09:19:16,46.77014052,8.27935534,4.00,1950.927,,0.000,,17,20,,
T,2023-02-24 09:19:17,46.77014052,8.27935534,4.00,1951.173,,0.000,,16,21,,
T,2023-02-24 09:19:18,46.77014052,8.27935534,4.00,1951.089,,0.000,,17,20,,
T,2023-02-24 09:19:19,46.77014052,8.27935534,4.00,1951.108,,0.000,,17,19,,
T,2023-02-24 09:19:20,46.77014052,8.27935534,4.00,1951.091,,0.000,,17,21,,
T,2023-02-24 09:19:21,46.77014052,8.27935534,4.00,1951.153,,0.000,,17,20,,
T,2023-02-24 09:19:22,46.77014052,8.27935534,4.00,1951.126,,0.000,,17,20,,
T,2023-02-24 09:19:23,46.77014052,8.27935534,4.00,1951.099,,0.000,,17,20,,
T,2023-02-24 09:19:24,46.77014052,8.27935534,4.00,1951.115,,0.000,,17,20,,
T,2023-02-24 09:19:25,46.77014052,8.27935534,4.00,1951.171,,0.000,,17,19,,
T,2023-02-24 09:19:26,46.77014052,8.27935534,4.00,1950.972,,0.000,,17,19,,
T,2023-02-24 09:19:27,46.77014052,8.27935534,4.00,1950.971,,0.000,,17,19,,
T,2023-02-24 09:19:28,46.77014052,8.27935534,4.00,1951.246,,0.000,,17,19,,
T,2023-02-24 09:19:29,46.77014052,8.27935534,4.00,1951.299,,0.000,,16,19,,
T,2023-02-24 09:19:30,46.77014052,8.27935534,4.00,1951.417,,0.000,,17,19,,
T,2023-02-24 09:19:31,46.77014052,8.27935534,4.00,1951.406,,0.000,,17,20,,
T,2023-02-24 09:19:32,46.77014052,8.27935534,4.00,1951.387,,0.000,,17,20,,
T,2023-02-24 09:19:33,46.77014052,8.27935534,4.00,1951.373,,0.000,,17,19,,
T,2023-02-24 09:19:34,46.77014052,8.27935534,4.00,1951.381,,0.000,,17,19,,
T,2023-02-24 09:19:35,46.77014052,8.27935534,4.00,1951.355,,0.000,,17,20,,
T,2023-02-24 09:19:36,46.77014052,8.27935534,4.00,1951.382,,0.000,,17,20,,
T,2023-02-24 09:19:37,46.77014052,8.27935534,4.00,1951.407,,0.000,,17,20,,
T,2023-02-24 09:19:38,46.77014052,8.27935534,4.00,1951.420,,0.000,,17,19,,
T,2023-02-24 09:19:39,46.77014052,8.27935534,4.00,1951.417,,0.000,,17,20,,
T,2023-02-24 09:19:40,46.77014052,8.27935534,4.00,1951.421,,0.000,,16,19,,
T,2023-02-24 09:19:41,46.77014052,8.27935534,4.00,1951.420,,0.000,,17,19,,
T,2023-02-24 09:19:42,46.77014052,8.27935534,4.00,1951.439,,0.000,,17,19,,
T,2023-02-24 09:19:43,46.77014052,8.27935534,4.00,1951.435,,0.000,,17,19,,
T,2023-02-24 09:19:44,46.77014052,8.27935534,4.00,1951.258,,0.000,,17,19,,
T,2023-02-24 09:19:45,46.77014052,8.27935534,4.00,1951.147,,0.000,,17,19,,
T,2023-02-24 09:19:46,46.77014052,8.27935534,4.00,1951.160,,0.000,,17,19,,
T,2023-02-24 09:19:47,46.77014052,8.27935534,4.00,1951.100,,0.000,,16,21,,
T,2023-02-24 09:19:48,46.77014052,8.27935534,4.00,1951.096,,0.000,,17,20,,
T,2023-02-24 09:19:49,46.77014052,8.27935534,4.00,1951.256,,0.000,,17,20,,
T,2023-02-24 09:19:50,46.77014052,8.27935534,4.00,1951.228,,0.000,,17,20,,
T,2023-02-24 09:19:51,46.77014052,8.27935534,4.00,1951.210,,0.000,,17,21,,
T,2023-02-24 09:19:52,46.77014052,8.27935534,4.00,1951.144,,0.000,,17,21,,
T,2023-02-24 09:19:53,46.77014052,8.27935534,4.00,1951.152,,0.000,,17,21,,
T,2023-02-24 09:19:54,46.77014052,8.27935534,4.00,1951.197,,0.000,,17,21,,
T,2023-02-24 09:19:55,46.77014052,8.27935534,4.00,1951.205,,0.000,,17,21,,
T,2023-02-24 09:19:56,46.77014052,8.27935534,4.00,1951.219,,0.000,,17,20,,
T,2023-02-24 09:19:57,46.77014052,8.27935534,4.00,1951.194,,0.000,,16,20,,
T,2023-02-24 09:19:58,46.77014052,8.27935534,4.00,1951.149,,0.000,,17,20,,
T,2023-02-24 09:19:59,46.77014052,8.27935534,4.00,1951.129,,0.000,,16,20,,
T,2023-02-24 09:20:00,46.77014052,8.27935534,4.00,1951.407,,0.000,,17,20,,
T,2023-02-24 09:20:01,46.77014052,8.27935534,4.00,1951.131,,0.000,,17,19,,
T,2023-02-24 09:20:02,46.77014052,8.27935534,4.00,1951.234,,0.000,,17,20,,
T,2023-02-24 09:20:03,46.77014052,8.27935534,4.00,1951.084,,0.000,,17,20,,
T,2023-02-24 09:20:04,46.77013917,8.27937182,4.00,1951.089,,0.634,54,17,20,,
T,2023-02-24 09:20:05,46.77014285,8.27937955,4.00,1951.098,,0.749,51,17,20,,
T,2023-02-24 09:20:06,46.77014837,8.27939014,4.00,1950.994,,1.044,53,17,20,,
T,2023-02-24 09:20:07,46.77015313,8.27939900,4.00,1950.901,,0.994,54,17,20,,
T,2023-02-24 09:20:08,46.77015593,8.27940838,4.00,1950.968,,1.231,62,17,20,,
T,2023-02-24 09:20:09,46.77015854,8.27941632,4.00,1950.917,,0.463,61,17,20,,
T,2023-02-24 09:20:10,46.77015854,8.27941632,4.00,1950.937,,0.000,,17,21,,
T,2023-02-24 09:20:11,46.77016803,8.27942426,4.00,1950.832,,0.534,19,17,19,,
T,2023-02-24 09:20:12,46.77017227,8.27942510,4.00,1950.754,,0.642,14,16,19,,
T,2023-02-24 09:20:13,46.77017768,8.27942595,4.00,1950.615,,0.762,9,17,19,,
T,2023-02-24 09:20:14,46.77018594,8.27942463,4.00,1950.568,,0.822,358,17,19,,
T,2023-02-24 09:20:15,46.77019312,8.27942049,4.00,1950.552,,0.928,357,17,20,,
T,2023-02-24 09:20:16,46.77020295,8.27942024,4.00,1950.450,,1.239,356,17,19,,
T,2023-02-24 09:20:17,46.77021365,8.27941735,4.00,1950.557,,1.325,358,17,19,,
T,2023-02-24 09:20:18,46.77023132,8.27941295,4.00,1950.401,,1.476,341,17,20,,
T,2023-02-24 09:20:19,46.77024492,8.27940168,4.00,1950.152,,0.516,335,17,20,,
T,2023-02-24 09:20:20,46.77025373,8.27938663,4.00,1949.823,,0.960,307,17,20,,
T,2023-02-24 09:20:21,46.77026563,8.27937282,4.00,1949.779,,1.181,315,17,19,,
T,2023-02-24 09:20:22,46.77027404,8.27936355,4.00,1949.835,,1.064,327,17,19,,
T,2023-02-24 09:20:23,46.77028231,8.27935530,4.00,1949.676,,1.067,328,17,20,,
T,2023-02-24 09:20:24,46.77028935,8.27934403,4.00,1949.626,,1.456,322,17,19,,
T,2023-02-24 09:20:25,46.77029960,8.27933189,4.00,1949.570,,1.512,323,17,19,,
T,2023-02-24 09:20:26,46.77031016,8.27932435,4.00,1949.567,,1.573,336,17,19,,
T,2023-02-24 09:20:27,46.77032455,8.27931723,4.00,1949.627,,1.587,335,17,19,,
T,2023-02-24 09:20:28,46.77033717,8.27930808,4.00,1949.703,,1.413,330,17,19,,
T,2023-02-24 09:20:29,46.77034464,8.27930232,4.00,1949.726,,1.115,328,17,19,,
T,2023-02-24 09:20:30,46.77035197,8.27929764,4.00,1949.627,,0.744,334,17,19,,
T,2023-02-24 09:20:31,46.77035616,8.27929803,4.00,1949.712,,0.643,345,17,19,,
T,2023-02-24 09:20:32,46.77035616,8.27929803,4.00,1949.844,,0.000,,17,19,,
T,2023-02-24 09:20:33,46.77035616,8.27929803,4.00,1949.860,,0.000,,17,19,,
T,2023-02-24 09:20:34,46.77036628,8.27929442,4.00,1949.728,,0.565,323,17,19,,
T,2023-02-24 09:20:35,46.77037176,8.27928871,4.00,1949.654,,0.524,321,17,19,,
T,2023-02-24 09:20:36,46.77037693,8.27928131,4.00,1949.446,,0.344,314,17,19,,
T,2023-02-24 09:20:37,46.77038137,8.27927445,4.00,1949.343,,0.458,312,17,20,,
T,2023-02-24 09:20:38,46.77038309,8.27926602,4.00,1949.502,,0.563,300,17,20,,
T,2023-02-24 09:20:39,46.77038588,8.27925651,4.00,1949.648,,0.871,302,17,20,,
T,2023-02-24 09:20:40,46.77038937,8.27924104,4.00,1949.604,,1.045,294,17,19,,
T,2023-02-24 09:20:41,46.77039356,8.27922808,4.00,1949.459,,0.420,287,17,19,,
T,2023-02-24 09:20:42,46.77039389,8.27921829,4.00,1949.654,,0.318,277,17,19,,
T,2023-02-24 09:20:43,46.77039389,8.27921829,4.00,1949.928,,0.000,,17,20,,
T,2023-02-24 09:20:44,46.77039660,8.27921324,4.00,1950.082,,0.533,315,17,19,,
T,2023-02-24 09:20:45,46.77039690,8.27920261,4.00,1949.782,,0.669,302,17,19,,
T,2023-02-24 09:20:46,46.77039744,8.27918682,4.00,1949.416,,1.310,301,17,19,,
T,2023-02-24 09:20:47,46.77039931,8.27916027,4.00,1949.248,,2.057,282,15,19,,
T,2023-02-24 09:20:48,46.77040095,8.27913988,4.00,1949.061,,1.493,280,17,19,,
T,2023-02-24 09:20:49,46.77040488,8.27911565,4.00,1949.047,,2.233,280,17,19,,
T,2023-02-24 09:20:50,46.77040123,8.27907856,4.00,1949.249,,2.072,264,17,19,,
T,2023-02-24 09:20:51,46.77039384,8.27906142,4.00,1949.649,,1.226,243,17,19,,
T,2023-02-24 09:20:52,46.77039074,8.27905821,4.00,1949.598,,0.421,235,17,19,,
T,2023-02-24 09:20:53,46.77038106,8.27905550,4.00,1949.618,,0.997,201,15,20,,
T,2023-02-24 09:20:54,46.77036928,8.27904855,4.00,1949.510,,1.472,205,15,19,,
T,2023-02-24 09:20:55,46.77035310,8.27903924,4.00,1949.577,,2.115,207,17,19,,
T,2023-02-24 09:20:56,46.77033365,8.27902402,4.00,1949.207,,2.846,213,17,19,,
T,2023-02-24 09:20:57,46.77031138,8.27899916,4.00,1949.155,,2.962,216,17,19,,
T,2023-02-24 09:20:58,46.77029292,8.27897210,4.00,1949.083,,2.903,222,17,19,,
T,2023-02-24 09:20:59,46.77027738,8.27894683,4.00,1949.081,,2.680,226,17,19,,
T,2023-02-24 09:21:00,46.77026138,8.27892197,4.00,1949.065,,2.513,227,17,19,,
T,2023-02-24 09:21:01,46.77024887,8.27890309,4.00,1948.940,,2.151,225,17,19,,
T,2023-02-24 09:21:02,46.77023679,8.27888782,4.00,1948.879,,1.992,221,17,19,,
T,2023-02-24 09:21:03,46.77022365,8.27886920,4.00,1948.267,,1.851,222,17,19,,
T,2023-02-24 09:21:04,46.77021226,8.27885141,4.00,1948.495,,1.846,227,17,19,,
T,2023-02-24 09:21:05,46.77019658,8.27883119,4.00,1948.867,,2.207,223,17,18,,
T,2023-02-24 09:21:06,46.77017826,8.27881014,4.00,1948.800,,2.997,221,17,18,,
T,2023-02-24 09:21:07,46.77015858,8.27879255,4.00,1948.765,,2.680,219,17,18,,
T,2023-02-24 09:21:08,46.77013679,8.27877019,4.00,1948.477,,3.096,214,17,19,,
T,2023-02-24 09:21:09,46.77011486,8.27874360,4.00,1948.655,,3.000,214,17,18,,
T,2023-02-24 09:21:10,46.77009450,8.27872152,4.00,1948.742,,2.553,215,17,18,,
T,2023-02-24 09:21:11,46.77007721,8.27870152,4.00,1948.853,,2.426,218,17,18,,
T,2023-02-24 09:21:12,46.77006202,8.27868061,4.00,1948.943,,2.335,222,17,18,,
T,2023-02-24 09:21:13,46.77004774,8.27866303,4.00,1948.889,,2.119,222,16,18,,
T,2023-02-24 09:21:14,46.77003207,8.27864551,4.00,1948.678,,2.419,219,17,18,,
T,2023-02-24 09:21:15,46.77001309,8.27862471,4.00,1948.891,,3.023,218,17,19,,
T,2023-02-24 09:21:16,46.76999291,8.27860161,4.00,1948.377,,2.703,222,17,19,,
T,2023-02-24 09:21:17,46.76997588,8.27858530,4.00,1948.372,,2.529,217,17,18,,
T,2023-02-24 09:21:18,46.76996324,8.27856776,4.00,1948.616,,2.206,216,17,18,,
T,2023-02-24 09:21:19,46.76994844,8.27855074,4.00,1948.612,,1.905,224,17,18,,
T,2023-02-24 09:21:20,46.76993585,8.27853205,4.00,1948.356,,2.473,229,17,18,,
T,2023-02-24 09:21:21,46.76992749,8.27850793,4.00,1948.117,,2.180,242,17,18,,
T,2023-02-24 09:21:22,46.76991592,8.27847421,4.00,1948.095,,3.238,239,17,18,,
T,2023-02-24 09:21:23,46.76989994,8.27843425,4.00,1947.781,,3.297,241,17,18,,
T,2023-02-24 09:21:24,46.76988754,8.27839968,4.00,1947.961,,3.147,242,17,19,,
T,2023-02-24 09:21:25,46.76987611,8.27836529,4.00,1947.902,,2.807,243,17,19,,
T,2023-02-24 09:21:26,46.76987118,8.27833510,4.00,1948.146,,2.725,243,17,19,,
T,2023-02-24 09:21:27,46.76986182,8.27830697,4.00,1948.165,,2.401,245,17,19,,
T,2023-02-24 09:21:28,46.76985484,8.27828085,4.00,1948.296,,2.186,250,17,19,,
T,2023-02-24 09:21:29,46.76984718,8.27824924,4.00,1947.784,,2.319,250,17,18,,
T,2023-02-24 09:21:30,46.76983856,8.27821853,4.00,1947.924,,2.791,246,17,19,,
T,2023-02-24 09:21:31,46.76982751,8.27818079,4.00,1947.721,,3.361,254,17,18,,
T,2023-02-24 09:21:32,46.76981966,8.27814822,4.00,1947.979,,2.809,246,17,18,,
T,2023-02-24 09:21:33,46.76981290,8.27812023,4.00,1948.148,,2.384,248,17,18,,
T,2023-02-24 09:21:34,46.76980805,8.27809541,4.00,1948.196,,1.990,251,17,18,,
T,2023-02-24 09:21:35,46.76980037,8.27806459,4.00,1947.973,,2.748,250,17,18,,
T,2023-02-24 09:21:36,46.76979220,8.27803075,4.00,1947.916,,2.542,248,17,18,,
T,2023-02-24 09:21:37,46.76978100,8.27799730,4.00,1948.312,,2.829,244,17,18,,
T,2023-02-24 09:21:38,46.76977273,8.27797049,4.00,1948.372,,2.645,248,17,18,,
T,2023-02-24 09:21:39,46.76976558,8.27793910,4.00,1948.544,,2.444,252,17,18,,
T,2023-02-24 09:21:40,46.76976008,8.27791034,4.00,1948.546,,2.209,256,17,18,,
T,2023-02-24 09:21:41,46.76975664,8.27788323,4.00,1948.589,,2.070,262,17,18,,
T,2023-02-24 09:21:42,46.76975368,8.27785546,4.00,1948.539,,1.954,263,17,18,,
T,2023-02-24 09:21:43,46.76975139,8.27782692,4.00,1948.588,,1.969,264,17,19,,
T,2023-02-24 09:21:44,46.76974746,8.27780059,4.00,1948.432,,2.095,258,17,18,,
T,2023-02-24 09:21:45,46.76974131,8.27777526,4.00,1948.398,,1.892,252,17,18,,
T,2023-02-24 09:21:46,46.76973646,8.27775384,4.00,1948.331,,1.799,256,17,18,,
T,2023-02-24 09:21:47,46.76973347,8.27773000,4.00,1948.181,,1.891,259,17,18,,
T,2023-02-24 09:21:48,46.76973418,8.27770469,4.00,1948.062,,1.899,270,17,18,,
T,2023-02-24 09:21:49,46.76973422,8.27767873,4.00,1947.997,,1.860,271,17,18,,
T,2023-02-24 09:21:50,46.76973469,8.27765565,4.00,1947.684,,1.656,253,17,18,,
T,2023-02-24 09:21:51,46.76973132,8.27763906,4.00,1947.867,,1.439,259,17,18,,
T,2023-02-24 09:21:52,46.76972604,8.27763362,4.00,1947.582,,0.315,258,17,18,,
T,2023-02-24 09:21:53,46.76972604,8.27763362,4.00,1947.275,,0.000,,17,18,,
T,2023-02-24 09:21:54,46.76972604,8.27763362,4.00,1947.596,,0.000,,17,18,,
T,2023-02-24 09:21:55,46.76972604,8.27763362,4.00,1947.401,,0.000,,17,19,,
T,2023-02-24 09:21:56,46.76972604,8.27763362,4.00,1947.448,,0.000,,17,18,,
T,2023-02-24 09:21:57,46.76972604,8.27763362,4.00,1947.518,,0.000,,17,18,,
T,2023-02-24 09:21:58,46.76972604,8.27763362,4.00,1947.498,,0.000,,17,19,,
T,2023-02-24 09:21:59,46.76972604,8.27763362,4.00,1947.550,,0.000,,17,18,,
T,2023-02-24 09:22:00,46.76972797,8.27764129,4.00,1947.946,,0.438,269,17,18,,
T,2023-02-24 09:22:01,46.76973051,8.27762567,4.00,1948.146,,1.168,280,17,18,,
T,2023-02-24 09:22:02,46.76973319,8.27760643,4.00,1948.175,,1.731,287,17,18,,
T,2023-02-24 09:22:03,46.76973646,8.27758303,4.00,1948.119,,1.196,270,17,18,,
T,2023-02-24 09:22:04,46.76973560,8.27756414,4.00,1948.284,,1.349,262,17,20,,
T,2023-02-24 09:22:05,46.76973407,8.27754335,4.00,1948.375,,1.133,269,17,19,,
T,2023-02-24 09:22:06,46.76973376,8.27752052,4.00,1948.600,,1.427,280,17,19,,
T,2023-02-24 09:22:07,46.76973643,8.27750067,4.00,1948.730,,1.436,277,17,19,,
T,2023-02-24 09:22:08,46.76974051,8.27748179,4.00,1948.797,,1.346,280,17,18,,
T,2023-02-24 09:22:09,46.76974249,8.27746671,4.00,1948.387,,1.087,272,17,19,,
T,2023-02-24 09:22:10,46.76974417,8.27745125,4.00,1948.698,,1.781,276,17,19,,
T,2023-02-24 09:22:11,46.76974446,8.27743431,4.00,1949.149,,1.331,274,17,19,,
T,2023-02-24 09:22:12,46.76974085,8.27741631,4.00,1949.421,,1.187,265,17,18,,
T,2023-02-24 09:22:13,46.76973928,8.27740327,4.00,1949.332,,0.890,259,17,19,,
T,2023-02-24 09:22:14,46.76973785,8.27739037,4.00,1949.642,,1.014,254,17,20,,
T,2023-02-24 09:22:15,46.76973660,8.27737703,4.00,1949.781,,0.707,266,17,18,,
T,2023-02-24 09:22:16,46.76973474,8.27736021,4.00,1950.142,,1.170,264,17,19,,
T,2023-02-24 09:22:17,46.76973115,8.27734001,4.00,1950.502,,1.037,264,17,19,,
T,2023-02-24 09:22:18,46.76972846,8.27732365,4.00,1950.715,,0.911,264,17,19,,
T,2023-02-24 09:22:19,46.76972927,8.27731381,4.00,1950.855,,0.799,272,16,19,,
T,2023-02-24 09:22:20,46.76972598,8.27729412,4.00,1951.153,,1.012,265,16,19,,
T,2023-02-24 09:22:21,46.76972776,8.27727732,4.00,1951.336,,1.146,278,17,19,,
T,2023-02-24 09:22:22,46.76973005,8.27726304,4.00,1951.334,,1.225,282,17,19,,
T,2023-02-24 09:22:23,46.76973355,8.27724745,4.00,1951.318,,2.033,290,17,19,,
T,2023-02-24 09:22:24,46.76973867,8.27723034,4.00,1951.527,,1.296,296,16,19,,
T,2023-02-24 09:22:25,46.76974393,8.27721698,4.00,1951.270,,1.182,304,16,19,,
T,2023-02-24 09:22:26,46.76975032,8.27720459,4.00,1951.357,,1.178,309,16,19,,
T,2023-02-24 09:22:27,46.76975924,8.27718970,4.00,1951.350,,1.337,319,16,19,,
T,2023-02-24 09:22:28,46.76976932,8.27717816,4.00,1951.237,,1.019,322,16,20,,
T,2023-02-24 09:22:29,46.76977906,8.27716510,4.00,1951.289,,1.687,316,16,19,,
T,2023-02-24 09:22:30,46.76979310,8.27714698,4.00,1951.345,,1.784,322,16,20,,
T,2023-02-24 09:22:31,46.76980721,8.27712973,4.00,1951.030,,1.650,323,16,19,,
T,2023-02-24 09:22:32,46.76981387,8.27711757,4.00,1951.110,,1.286,304,16,20,,
T,2023-02-24 09:22:33,46.76982178,8.27710637,4.00,1951.252,,1.372,302,17,20,,
T,2023-02-24 09:22:34,46.76982831,8.27708491,4.00,1951.216,,1.751,305,16,19,,
T,2023-02-24 09:22:35,46.76983626,8.27706808,6.00,1950.734,,1.870,311,16,19,,
T,2023-02-24 09:22:36,46.76984228,8.27704777,4.00,1951.227,,1.436,292,16,20,,
T,2023-02-24 09:22:37,46.76984326,8.27703149,4.00,1951.459,,1.236,280,17,19,,
T,2023-02-24 09:22:38,46.76983691,8.27701265,4.00,1951.644,,1.441,257,15,19,,
T,2023-02-24 09:22:39,46.76983100,8.27699899,4.00,1951.740,,1.272,254,16,20,,
T,2023-02-24 09:22:40,46.76982697,8.27698198,4.00,1952.145,,1.302,255,16,20,,
T,2023-02-24 09:22:41,46.76982112,8.27696576,4.00,1951.585,,0.901,242,16,20,,
T,2023-02-24 09:22:42,46.76981746,8.27695522,4.00,1951.855,,0.829,249,16,19,,
T,2023-02-24 09:22:43,46.76981390,8.27694636,4.00,1952.004,,0.718,256,16,20,,
T,2023-02-24 09:22:44,46.76981110,8.27693562,4.00,1952.124,,0.981,243,16,20,,
T,2023-02-24 09:22:45,46.76980553,8.27692281,4.00,1952.138,,1.066,226,16,19,,
T,2023-02-24 09:22:46,46.76979526,8.27691765,4.00,1952.415,,1.451,212,16,18,,
T,2023-02-24 09:22:47,46.76978864,8.27690691,4.00,1952.802,,1.177,217,15,18,,
T,2023-02-24 09:22:48,46.76977652,8.27689528,4.00,1952.719,,1.401,232,16,18,,
T,2023-02-24 09:22:49,46.76976808,8.27688157,4.00,1952.469,,0.961,249,16,19,,
T,2023-02-24 09:22:50,46.76976808,8.27688157,4.00,1952.789,,0.000,,16,19,,
T,2023-02-24 09:22:51,46.76976808,8.27688157,4.00,1952.400,,0.000,,16,18,,
T,2023-02-24 09:22:52,46.76976808,8.27688157,4.00,1952.290,,0.000,,16,18,,
T,2023-02-24 09:22:53,46.76976808,8.27688157,4.00,1952.292,,0.000,,16,18,,
T,2023-02-24 09:22:54,46.76976808,8.27688157,4.00,1952.459,,0.000,,16,18,,
